subject,canonical,candidate,decision,confidence,review_source,binding_status,reason,fact_id
main/sysdolphin/baselib/gobjproc:HSD_GObjProc_8038FE24,HSD_GObjProc_8038FE24,HSD_GObjProc_Remove,normalize,0.68,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:bff4da46-8b54-4bc4-b475-bada2f74a0bd
main/melee/cm/cmsnap:cmSnap_800315C8,cmSnap_800315C8,cmSnap_RequestCapture,normalize,0.72,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:bff5c8af-b870-47e1-b4b4-c8b78424296b
main/melee/ty/toy:_Toy_803102C4,_Toy_803102C4,_Toy_SetCameraInterestMarkerHidden,normalize,0.73,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:bff72286-6a2e-4ed5-b625-159ca578aaa9
main/sysdolphin/baselib/hsd_3A76:HSD_SisLib_803A947C,HSD_SisLib_803A947C,HSD_SisLib_FreeArchive,normalize,0.78,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:bff9a295-f8ae-4a15-8382-bb1552ed936b
main/melee/it/kinds/itlikelike:itLikelike_UnkMotion4_Coll,itLikelike_UnkMotion4_Coll,itLikelike_Fall_Coll,normalize,0.71,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:c0004556-c9bb-4ad8-b68b-8411d453c5aa
main/melee/ft/ft_0DF1:ftCo_800DF72C,ftCo_800DF72C,ftCo_CStick_CheckForward,normalize,0.66,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:c008b3bf-d6b0-43d6-8122-58d6039902b9
main/melee/it/kinds/itkusudama:itKusudama_UnkMotion3_Coll,itKusudama_UnkMotion3_Coll,itKusudama_Rise_Coll,normalize,0.78,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:c00a7d00-09d1-4acf-88c7-c51d1c58057b
main/melee/gm/gmtou_1:fn_80196684,fn_80196684,gm_TouBracket_Generate3PlayerStandings,normalize,0.63,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:c02b1636-07c1-4449-a2ee-b87a4a492f89
main/melee/ft/ft_0BF0:ftCo_800BF034,ftCo_800BF034,ftCo_DeadUpFallHitCameraIce_Enter,normalize,0.79,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:c02b9a8c-bb71-48ea-ab46-77856e9c2938
main/melee/ty/toy:_Toy_8030FA50,_Toy_8030FA50,Toy_SetupCameras,normalize,0.76,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:c036584a-b7d0-4a58-b770-132bf8874555
main/melee/it/kinds/itkusudama:it_8028AC74,it_8028AC74,itKusudama_UnkMotion7_Setup,normalize,0.91,audit-3,function_binding_required,Original statement supplies one extractable identifier; prefix changes and repeated semantic names do not alter extraction.,fact:c04242ab-4510-4d29-a385-213539ca3d82
main/sysdolphin/baselib/aobj:.bss,.bss,aobj_alloc_data,normalize,0.98,extract-4,non_function_binding_required,single source identifier,fact:c05a4ded-87d2-46da-ba45-36d4a0f3d60c
main/melee/it/kinds/itlugia:itLugia_Logic17_EvtUnk,itLugia_Logic17_EvtUnk,itLugia_Logic17_RemoveGObjReferences,ambiguous,0.77,audit-3,function_binding_required,Original statement gives unresolved competing identifier candidates.,fact:c0646eaa-e569-4505-9967-fe20f1278735
main/melee/it/kinds/itfoxillusion:it_8029D948,it_8029D948,itFoxIllusion_Logic14_EvtUnk,normalize,0.84,audit-2,function_binding_required,Single explicit identifier proposal; prefix change is not an extraction defect.,fact:c065bb83-be16-4930-90d3-ee2b9f98452e
main/melee/ft/kinds/ftKirby/ftkirbyspecialpeach:ftKb_SpecialNPe_8010C47C,ftKb_SpecialNPe_8010C47C,ftKb_SpecialNPe_ExitHitlag,normalize,0.92,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:c06df593-ffdc-4fb5-882f-f1ab1f1dcc2e
main/melee/ft/ftcpuattack:ftCo_800B9CBC,ftCo_800B9CBC,ftCo_CpuTrySelectRangedAttack,normalize,0.66,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:c06ee7b9-e004-406c-8830-82e37bb94fe5
main/melee/it/kinds/itwhitebea:it_802E3AC8,it_802E3AC8,itWhitebea_Walk_Enter,normalize,0.76,audit-4,function_binding_required,source explicitly states this candidate,fact:c0710b22-155b-4f6d-9d2a-1cf55e75549e
main/melee/it/kinds/itklap:itKlap_UnkMotion2_Phys,itKlap_UnkMotion2_Phys,itKlap_Fall_Phys,normalize,0.76,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:c074d9bb-00aa-45dd-ad06-e024ad89ee00
main/melee/it/kinds/itgamewatchjudge:itGamewatchjudge_UnkMotion0_Anim,itGamewatchjudge_UnkMotion0_Anim,itGameWatchJudge_Logic77_Anim,normalize,0.73,audit-2,function_binding_required,Single explicit identifier proposal; prefix change is not an extraction defect.,fact:c0798a4d-fa42-4b82-a378-ea9fc3242439
main/melee/ft/kinds/ftCommon/ftCo_HammerWait:ftCo_800C4E94,ftCo_800C4E94,ftCo_Hammer_Setup,normalize,0.84,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:c08bcaaf-1702-4ef5-8b7a-d40761468506
main/melee/mn/mnlanguage:fn_8024C270,fn_8024C270,mnLanguage_Think,normalize,0.72,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:c08fc2d4-a04b-4a56-887a-27b7970860a7
main/melee/gr/grtness:grTNess_8022275C,grTNess_8022275C,grTNess_Ground0_OnInit,normalize,0.76,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:c09d8a1e-b9db-4322-a9ce-92e59378aa45
main/melee/ft/kinds/ftCommon/ftCo_KinokoSmallEnd:ftCo_800D2600,ftCo_800D2600,ftCo_KinokoSmallEndAir_Enter,normalize,0.88,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:c0a23760-b048-4a7a-9a29-30770b4548ef
main/melee/lb/lbaudio_ax:lbAudioAx_80023A44,lbAudioAx_80023A44,lbAudioAx_GetSFXGroupEntry,ambiguous,0.82,audit-4,function_binding_required,source gives multiple unresolved candidate identifiers,fact:c0a6ee7b-6a35-4994-a886-f4cd341dce9b
main/melee/ft/kinds/ftCommon/ftCo_CliffJump:ftCo_8009B170,ftCo_8009B170,ftCo_CliffJump_CheckInput,normalize,0.9,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:c0af28be-6ebc-4dfc-bc79-e59ce878c924
main/melee/it/kinds/itspycloak:.data,.data,itSpycloak_StateTable,not_symbol,0.75,audit-3,non_function_binding_required,"Subject is a data section or unit, so this is not a function-symbol naming extraction.",fact:c0b54995-f49d-4640-93db-388e4dc4d532
main/melee/it/itspawn:fn_8026C88C,fn_8026C88C,it_ProcRandomItemSpawn,normalize,0.7,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:c0b8aaba-9e84-4a69-b4d0-2b3d0e4019fa
main/sysdolphin/baselib/hsd_3A94:fn_803ADE4C,fn_803ADE4C,HSD_CardStartMaintenance,normalize,0.58,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:c0bd10e6-587d-4ede-856f-65c26de86296
main/melee/gm/gm_16F1:fn_8016F740,fn_8016F740,gmDecisionFindNext,normalize,0.72,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:c0c4ce99-4777-460b-bce2-cc2a61337467
main/melee/gr/grinishie1:grInishie1_801FAC00,grInishie1_801FAC00,stageGObj1_Callback3,normalize,0.95,audit-1,function_binding_required,Explicit proposed identifier; prefix or duplicate flags do not change extraction.,fact:c0ce5b06-8b8c-4d63-b893-cbaa8fa12898
main/melee/gm/gm_16F1:fn_8017367C,fn_8017367C,gm_CheckAllCharactersAndStagesUnlocked,normalize,0.72,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:c0cf5551-f5f5-4ea7-b0c5-d71834d36e4f
main/melee/ft/kinds/ftCommon/ftCo_0A01:ftCo_800AC30C,ftCo_800AC30C,ftCo_CpuMash,normalize,0.72,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:c0d2c6ab-c89c-4a57-9cd5-964483f71a7d
main/melee/gr/grbigblueroute:grBigBlueRoute_8020C85C,grBigBlueRoute_8020C85C,grBigBlueRoute_SpawnRoute,ambiguous,0.84,audit-1,function_binding_required,Text leaves competing proposed names unresolved.,fact:c0e73899-b746-41d7-a277-6dd381bedc18
main/melee/it/kinds/itkinoko:it_8029385C,it_8029385C,itKinoko_Fall_Setup,normalize,0.76,audit-3,function_binding_required,Original statement supplies one extractable identifier; prefix changes and repeated semantic names do not alter extraction.,fact:c10497e1-83a4-4f48-9260-62e61a3bf824
main/melee/it/kinds/ithassam:itHassam_802CDC5C,itHassam_802CDC5C,itHassam_Logic10_Destroyed,normalize,0.83,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:c1049dc6-0060-4b15-a86e-08f0665a130c
main/melee/it/kinds/ittarucann:it_802969D8,it_802969D8,itTaruCann_EnterAirState,normalize,0.76,audit-4,function_binding_required,source explicitly states this candidate,fact:c104a887-4052-434e-bff6-604c73514c41
main/melee/it/kinds/itgamewatchbreath:.data,.data,,not_symbol,0.72,audit-2,non_function_binding_required,"Subject is a section/data binding, not a function symbol; the fact does not identify a bound variable.",fact:c106e94d-cc46-4fc5-9553-7acf1ad7c68b
main/melee/gr/grcorneria:grCorneria_801E0E40,grCorneria_801E0E40,grCorneria_DebugSelectTalk,normalize,0.72,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:c10d4848-7c16-4337-a961-b699f6ab2694
main/melee/ft/kinds/ftCommon/ftCo_Guard:ftCo_80091E78,ftCo_80091E78,ftCo_Guard_UpdateShield,normalize,0.78,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:c10f390e-a97f-4e88-b21c-213879211068
main/melee/gr/grmutecity:grMuteCity_801F0448,grMuteCity_801F0448,stageGObj36_Callback3,normalize,0.78,extract-3,function_binding_required,explicit preferred callback name,fact:c1112ba6-25ff-419a-8a6d-f85597320a18
main/melee/ft/kinds/ftSeak/ftseakspecialhi:ftSk_SpecialHi_80112FA8,ftSk_SpecialHi_80112FA8,ftSk_SpecialHi_SetStartGFX,normalize,0.96,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:c11af61b-5638-4476-8957-19cdb9f66e7c
main/melee/it/kinds/itsscope:it_802920B8,it_802920B8,itSscope_Fall,normalize,0.72,audit-4,function_binding_required,source explicitly states this candidate,fact:c12217b8-ff94-4e05-8352-ca880ab44303
main/melee/gm/gmmain_lib:gmMainLib_8015DA1C,gmMainLib_8015DA1C,gmMainLib_IsTrophyPending,normalize,0.82,regex_no_flags,function_binding_required,Recognized leading_name form; no lexical audit flags.,fact:c125fb86-c230-4c34-9513-d5de86b2c396
main/melee/gr/grzebes:grZebes_801D881C,grZebes_801D881C,grZebesMapProc,normalize,0.94,audit-2,function_binding_required,Single explicit identifier proposal; prefix change is not an extraction defect.,fact:c12c0a00-8b99-42ae-b3a7-f3293901b10a
main/melee/ft/kinds/ftCommon/ftCo_Thrown:ftCo_800DE5A4,ftCo_800DE5A4,ftCo_Thrown_Anim,normalize,0.78,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:c13e657d-8de8-46d7-9ac8-a1309ada3fc4
main/melee/gm/gmtou_0:fn_801953C8,fn_801953C8,gmTournament_CharacterSelectInput,normalize,0.71,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:c14aa315-6cb0-4530-9a72-4adc13281d65
main/melee/ft/ftcommon:ftCommon_80080174,ftCommon_80080174,ftCommon_UpdateItemScale,normalize,0.74,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:c14e60a1-2885-4f2c-9641-b98cce634fb2
main/melee/ft/kinds/ftPikachu/ftpikachuspeciallw:ftPk_SpecialLw_SetState_Unk1,ftPk_SpecialLw_SetState_Unk1,ftPk_SpecialLw_OnTakeDamage,normalize,0.91,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:c1519fc4-7d5c-4736-af06-a806d05ea47a
main/melee/ft/kinds/ftKirby/ftkirbyspecialfox:ftKb_SpecialNFx_800FDD4C,ftKb_SpecialNFx_800FDD4C,ftKb_SpecialNFx_GetBlasterAction,normalize,0.96,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:c154324c-12a9-4e18-a6e6-a920050da451
main/melee/gm/gm_1601:gm_801641E4,gm_801641E4,gm_SetRandomStageEnabled,normalize,0.81,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:c159a656-d549-4233-a44d-cd3957897720
main/melee/pl/plattack:.sbss,.sbss,attackInstance,not_symbol,0.82,audit-4,non_function_binding_required,"subject is a section label, so this is not a function-symbol rename",fact:c15c2ce2-7ba7-4208-8184-3fe4c158c476
main/melee/it/kinds/itdosei:itDosei_80282CD4,itDosei_80282CD4,itDosei_Land,normalize,0.72,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:c1634736-8ddb-4175-be08-4aea98b6518c
main/melee/it/kinds/itwhitebea:itWhitebea_UnkMotion7_Anim,itWhitebea_UnkMotion7_Anim,itWhitebea_Landing_Anim,normalize,0.86,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:c175172a-efa2-447e-bf6a-b51874c8fc00
main/melee/gm/gmtrainingmode:gm_801B1EEC,gm_801B1EEC,gm_ExitTrainingModeSSS,normalize,0.7,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:c1758d02-7aca-4d30-957f-3193335c971f
main/melee/it/kinds/ithinoarashi:it_802D6310,it_802D6310,itHinoarashiFlame_Update_Angle,normalize,0.9,audit-3,function_binding_required,Original statement supplies one extractable identifier; prefix changes and repeated semantic names do not alter extraction.,fact:c17991e4-98e8-47f2-8338-55400a5c3fd3
main/melee/it/kinds/itseakneedlethrown:it_2725_Logic109_DmgReceived,it_2725_Logic109_DmgReceived,itSeakNeedleThrown_Logic109_DmgReceived,normalize,0.86,audit-3,function_binding_required,Original statement supplies one extractable identifier; prefix changes and repeated semantic names do not alter extraction.,fact:c18fb294-8e1c-4f05-ab92-0c7450a4d734
main/melee/gm/gm_16F1:gm_801720B4,gm_801720B4,gm_IsTeamBattle,normalize,0.78,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:c193e0da-ef06-453d-83db-0278f95d79c7
main/melee/ft/kinds/ftCLink/ftclink:ftCl_Init_8014920C,ftCl_Init_8014920C,ftCl_Init_CheckCLinkMilkRemove,normalize,0.82,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:c1b1fd47-162f-45e8-a6bf-4ce55d4e6cf5
main/melee/ft/kinds/ftYoshi/ftyoshispecialn:ftYs_SpecialN_8012CDB4,ftYs_SpecialN_8012CDB4,ftYs_SpecialN_GetEggDamageTimerScale,normalize,0.74,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:c1b3b0db-3399-4be7-9229-80d6fee03eaa
main/melee/lb/lbbgflash:lbBgFlash_8002063C,lbBgFlash_8002063C,lbBgFlash_FadeInBlack,normalize,0.77,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:c1bbc3e0-c57b-4c7a-b2e8-fe6472d255ea
main/melee/it/kinds/itlikelike:it_802DC3DC,it_802DC3DC,itLikelike_DeadFall,normalize,0.74,audit-3,function_binding_required,Original statement supplies one extractable identifier; prefix changes and repeated semantic names do not alter extraction.,fact:c1bc899b-8a69-442b-8aed-4de2ebda6878
main/melee/gm/gmopening:gm_801A9DD0,gm_801A9DD0,gm_SetupMovieCamera,normalize,0.72,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:c1bdf194-7824-44e7-a97d-443d9097ff13
main/melee/ft/kinds/ftCommon/ftCo_CaptureYoshi:ftCo_800BBB8C,ftCo_800BBB8C,ftCo_CaptureYoshi_Enter,normalize,0.78,regex_no_flags,function_binding_required,Recognized likely_prefix form; no lexical audit flags.,fact:c1c06d2e-a706-4bb6-9590-eb5f8fb1c837
main/melee/gm/gmmain_lib:gmMainLib_8015CC58,gmMainLib_8015CC58,gmMainLib_GetPersistentSettings,normalize,0.76,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:c1c6db3f-4b2c-495f-93a7-1b4cb038e191
main/melee/it/kinds/ithassam:.data,.data,itHassam_StateTable,not_symbol,0.8,audit-3,non_function_binding_required,"Explicit table-object identifier corrected from prose placeholder; subject is a data section or unit, not a function symbol.",fact:c1d960aa-2015-48a7-a5e8-e7f41a2d7bf3
main/melee/it/kinds/itbox:itBox_UnkMotion8_Coll,itBox_UnkMotion8_Coll,itBox_Floating_Coll,normalize,0.72,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:c1e69119-b3c1-4ca3-8517-93fbe5f0c949
main/melee/ft/ftCo_800C7590:ftCo_800C7590,ftCo_800C7590,ftCo_CaptureLeadead_Enter,normalize,0.84,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:c1ebd55a-fff9-4a28-85bd-26d8977f2d60
main/melee/gr/grzebesroute:grZebesRoute_8020B424,grZebesRoute_8020B424,grZebesRoute_StageGObj1_Callback1,normalize,0.74,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:c1ef8709-0463-4b9c-9c9a-a01eac49509a
main/melee/gr/grgreatbay:grGreatBay_801F680C,grGreatBay_801F680C,grGreatBay_OnTouchLine,normalize,0.98,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:c1f90410-b2e0-4040-99b5-53c336bae983
main/sysdolphin/baselib/hsd_3915:hsd_803921B8,hsd_803921B8,DrawGlyph,normalize,0.74,audit-4,function_binding_required,source explicitly states this candidate,fact:c215d690-aa2a-4d51-9bf9-b5be79ffe3b4
main/melee/ft/kinds/ftSamus/ftsamusspeciallw0:ftSs_Init_80128AC8,ftSs_Init_80128AC8,ftSs_BombJump_CalcAngle,ambiguous,0.78,audit-1,function_binding_required,Text leaves competing proposed names unresolved.,fact:c2175ef4-2ad9-4fdb-9fac-16e4cc1ef14f
main/melee/mn/mncharsel:fn_8025FB2C,fn_8025FB2C,mnCharSel_AnimAll,normalize,0.58,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:c22c32bf-c969-47b2-8d31-5da3020740b3
main/melee/ft/kinds/ftCommon/ftCo_HammerKneeBend:ftCo_800C5B88,ftCo_800C5B88,ftCo_HammerKneeBend_Enter,normalize,0.94,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:c2484d52-2f35-465e-8a1c-f2148f9cea55
main/melee/gr/grlast:grLast_8021A96C,grLast_8021A96C,grLast_Ground1_Callback3,normalize,0.72,regex_no_flags,function_binding_required,Recognized identifier form; no lexical audit flags.,fact:c2489779-b946-4471-8463-28e7456bdf7b
main/melee/gr/grgreens:grGreens_8021483C,grGreens_8021483C,grGreens_InitBlockGridPositions,normalize,0.84,regex_no_flags,function_binding_required,Recognized name_statement form; no lexical audit flags.,fact:c256b881-35a3-48d6-a31f-78a8da1ee205
main/melee/lb/lbcardgame:lb_8001CBAC,lb_8001CBAC,lbCardGame_SetCardStatus,normalize,0.76,audit-4,function_binding_required,source explicitly states this candidate,fact:c2581c42-ae7a-4fcd-bf7b-2e188ef972f6
