id,target_id,entity_id,type,value,rationale,confidence,updated_at,symbol,stable_key,unit,target_kind,target_status,entity_kind,locator,entity_status,matched_in
fact:d6fc0f71-5ed3-413f-923f-2490ca4d46bc,target:function:main/melee/lb/lbarchive:lbArchive_LoadSymbols,,inferred_type,"Signature: `HSD_Archive* lbArchive_LoadSymbols(const char* filename, void* first_output, ...)`. Semantically, `first_output` is the first `void**` destination in a NULL-terminated sequence of `(void** destination, const char* public_symbol_name)` pairs; each following destination and name is obtained from the variadic tail.","The current declaration proves the fixed signature, while the fatal helper shows that the fixed variadic anchor is used as a destination followed by a name, with subsequent destination/name pairs ending at a NULL destination.",0.98,2026-09-04T23:41:06.534Z,lbArchive_LoadSymbols,main/melee/lb/lbarchive:lbArchive_LoadSymbols,main/melee/lb/lbarchive,function,current,,,,value
fact:d71846d4-31b3-45a3-ab8c-cedff6c2e54d,target:function:main/melee/ft/kinds/ftZelda/ftzeldaspeciallw:ftZd_SpecialAirLw2_IASA,,purpose,"Serves as the intentionally inert IASA callback for Zelda's aerial Transform finishing state, leaving that state with no interrupt or input-driven transition logic in its IASA phase.","The function is named as the IASA callback for aerial SpecialLw2 and its complete matched body immediately returns. The neighboring SpecialAirLw2 callbacks perform animation completion, aerial physics, and landing handling, so this callback fills only the IASA slot and deliberately contributes no transition behavior.",0.98,2026-09-02T03:54:54.822Z,ftZd_SpecialAirLw2_IASA,main/melee/ft/kinds/ftZelda/ftzeldaspeciallw:ftZd_SpecialAirLw2_IASA,main/melee/ft/kinds/ftZelda/ftzeldaspeciallw,function,current,,,,rationale
fact:d885b25b-afd8-45a6-a2c8-80faba226e95,target:function:main/sysdolphin/baselib/wobj:HSD_WObjLoadDesc,,purpose,"Constructs a runtime HSD_WObj from an HSD_WObjDesc, instantiating a registered world-object subclass when the descriptor names one or falling back to the standard HSD_WObj allocator, then delegates descriptor population to the selected object's virtual load method.","The function uses the descriptor's optional class name to choose registered-class construction or standard WObj allocation, invokes the resulting object's load method, and returns the populated object. The base load implementation shows that descriptor population installs the WObj's position and reference-object attachments.",0.98,2026-09-02T00:13:48.807Z,HSD_WObjLoadDesc,main/sysdolphin/baselib/wobj:HSD_WObjLoadDesc,main/sysdolphin/baselib/wobj,function,current,,,,rationale
fact:d9bfef9b-4f95-4837-a8cc-e0c7c702e9a1,target:function:main/melee/ft/kinds/ftKirby/ftkirbyspecialpurin:ftKb_PrSpecialAirN_Anim,,purpose,"Runs the per-frame animation-side processing for Kirby's aerial Rollout charge-release phase: it applies the short release deformation, updates attack helpers, advances the visible roll angle from the stored charge, counts down a release delay, and requests the next Rollout action at a direction-appropriate half-turn boundary.","The callback invokes the aerial scale, hit-capsule, and shared SpecialN helpers, computes and normalizes a charge-dependent angular step, decrements a timer, and invokes the transition helper only after the timer expires and the rolling angle crosses π in its current direction. The exact native Jigglypuff analog is explicitly named as the aerial charge-release callback.",0.98,2026-09-02T01:24:13.810Z,ftKb_PrSpecialAirN_Anim,main/melee/ft/kinds/ftKirby/ftkirbyspecialpurin:ftKb_PrSpecialAirN_Anim,main/melee/ft/kinds/ftKirby/ftkirbyspecialpurin,function,current,,,,rationale
fact:da436460-c1cd-4b23-ac7c-425c3ce8fe3a,target:function:main/melee/ft/ftdemo:ftDemo_GetMotionFileString,,game_mapping,Realizes character-specific demo animation asset selection: extended demo-motion slots use per-character logic to name the appropriate motion resource before that resource is retrieved from the fighter archive.,"The refreshed header evidence confirms that the naming callback table retains one entry per fighter kind. The function dispatches through that table, and its caller supplies identifiers for extended demo slots and uses the returned name to resolve the corresponding public resource in the fighter archive.",0.95,2026-09-04T22:40:29.654Z,ftDemo_GetMotionFileString,main/melee/ft/ftdemo:ftDemo_GetMotionFileString,main/melee/ft/ftdemo,function,current,,,,rationale
fact:da472ca4-236f-44ea-8546-1aaedc0bfc34,target:function:main/melee/it/kinds/itrshell:itRShell_Logic15_Reflected,,purpose,Handles a Red Shell reflection event by invoking shared item-reflection processing and then refreshing the shell-local active-lifetime countdown from the item's resulting half-life timer.,The matched callback is explicitly registered by name as the Red Shell's reflected-event handler. It passes the item object to the shared reflection routine before copying xD48_halfLifeTimer into the Red Shell-specific xDD4 field. Separate Red Shell animation code proves that xDD4 is the countdown whose exhaustion completes an active motion state.,0.98,2026-09-02T02:44:56.268Z,itRShell_Logic15_Reflected,main/melee/it/kinds/itrshell:itRShell_Logic15_Reflected,main/melee/it/kinds/itrshell,function,current,,,,rationale
fact:db1296bd-4e88-4dcb-994d-c953399ed138,target:function:main/melee/ft/kinds/ftMasterHand/ftmasterhandrockcrush:ftMh_RockCrushUp_Anim,,state_behavior,"Leaves the RockCrushUp state unchanged while animation frames remain. On the first update with no remaining frames, it invokes ftMh_MS_355_8015247C to enter the next local state and then seeds fp->mv.mh.unk0.x8 from Master Hand attribute xA0.","The negated remaining-frames test is the function's sole guard, and all transition and initialization work occurs inside it. The cited span does not establish a semantic name for state 355 or field x8, so the claim retains their demonstrated identities.",0.99,2026-09-02T02:21:14.657Z,ftMh_RockCrushUp_Anim,main/melee/ft/kinds/ftMasterHand/ftmasterhandrockcrush:ftMh_RockCrushUp_Anim,main/melee/ft/kinds/ftMasterHand/ftmasterhandrockcrush,function,current,,,,rationale
fact:db225646-9151-47aa-a576-52ee2106b732,target:function:main/melee/pl/plbonuslib:pl_8003DF44,,game_mapping,"Implements the KO-attribution half of a timed Melee bonus condition for taunting shortly after KOing an opponent. Self-destructs, unattributed deaths, and teammate KOs do not open the window; a qualifying opponent KO opens it for the credited player, and taunting before it expires records point-bonus decision `0x4D`. The decision's player-facing display name is not recovered by the available evidence.","At head, the target still rejects sentinel, self, and same-team attribution before arming `xD54`. That field remains a decrementing timer consumed for decision `0x4D`, and the current common AppealS path confirms that normal taunt entry invokes the consuming handler.",0.97,2026-09-04T23:43:01.269Z,pl_8003DF44,main/melee/pl/plbonuslib:pl_8003DF44,main/melee/pl/plbonuslib,function,current,,,,value
fact:db2c2476-e9ae-433d-8d26-d3f2a6dfb0fe,target:function:main/melee/ft/kinds/ftCommon/ftCo_CatchCut:ftCo_CatchCut_IASA,,purpose,"Supplies the deliberately empty IASA callback for the captor's CatchCut state, occupying the action state's input-processing phase while allowing no input-driven interruption or transition.","The current definition is an empty function named as CatchCut's IASA callback. The adjacent animation, physics, and collision callbacks perform the state's completion, movement, and terrain work instead.",0.99,2026-09-04T19:02:01.948Z,ftCo_CatchCut_IASA,main/melee/ft/kinds/ftCommon/ftCo_CatchCut:ftCo_CatchCut_IASA,main/melee/ft/kinds/ftCommon/ftCo_CatchCut,function,current,,,,rationale
fact:db5c3820-da59-4d60-8831-fabe9160c478,target:function:main/melee/it/kinds/itlinkboomerang:it_802A2320,,inferred_type,"Item shield-bounce event callback with signature `bool(Item_GObj* gobj)`. It receives the bounced boomerang's item game object, mutates its velocity and boomerang-specific heading/orientation fields in place, and always returns false.","The matched definition directly establishes the Boolean return and sole `Item_GObj*` parameter. Its body obtains the associated `Item`, writes its velocity and Link-boomerang item-variable arm, and ends with an unconditional false return. Its close analog is explicitly typed and named as a projectile ShieldBounced callback.",0.99,2026-09-02T06:48:58.156Z,it_802A2320,main/melee/it/kinds/itlinkboomerang:it_802A2320,main/melee/it/kinds/itlinkboomerang,function,current,,,,rationale
fact:dbbb4a93-0c8f-4ce3-9ff2-e8d45a8b404f,target:function:main/melee/sfx/crowdsfx:un_80321A00,,game_mapping,"Controls the timed continuation and completion of Melee's character-specific crowd cheer or name chant after a qualifying fighter reaction, rather than directly producing the danger gasp itself.","The reaction initializer obtains a fighter-specific crowd SFX, stores it in x14, and resets x18; this update then repeatedly plays x14 between generic lead-in and closing sounds. SmashWiki independently states that Melee's crowd can shout a human player's character name as a unique cheer chant.",0.97,2026-09-02T12:05:15.787Z,un_80321A00,main/melee/sfx/crowdsfx:un_80321A00,main/melee/sfx/crowdsfx,function,current,,,,rationale
fact:dc37f5dc-90e7-4050-81b2-5a51120b6a6b,target:function:main/melee/ft/kinds/ftSamus/ftsamusspecials:ftSs_SpecialS_IASA,,purpose,"Serves as the grounded ordinary-Missile action state's IASA callback. This state has no move-specific interrupt checks, so the callback deliberately returns without performing any work.","The complete matched definition is an empty function named as the grounded `SpecialS` IASA callback. Its exact empty-function opseq analogs are likewise inert callback or hook implementations, supporting interpretation as an intentionally valid but behaviorless callback rather than missing code.",0.98,2026-09-02T00:51:03.762Z,ftSs_SpecialS_IASA,main/melee/ft/kinds/ftSamus/ftsamusspecials:ftSs_SpecialS_IASA,main/melee/ft/kinds/ftSamus/ftsamusspecials,function,current,,,,rationale
fact:dc3f1552-a116-4f20-adb1-bdece967361e,target:function:main/melee/mp/mpcoll:mpCollSqueezeHorizontal,,state_behavior,"On the first horizontal squeeze while `x34_flags.b6` is clear, copies the complete current ECB into `x64_ecb`; subsequent calls while that bit remains set retain the original backup. Every call sets `x34_flags.b6`, updates both current and desired horizontal ECB extents, and clears `x34_flags.b5`.","The guard around the ECB copy proves first-entry backup behavior, while the unconditional flag and extent assignments establish the persistent squeezed state changes. No stronger semantic name for bits b5 and b6 is asserted beyond their demonstrated behavior.",0.99,2026-09-02T04:49:08.603Z,mpCollSqueezeHorizontal,main/melee/mp/mpcoll:mpCollSqueezeHorizontal,main/melee/mp/mpcoll,function,current,,,,rationale
fact:dc740ce8-bc90-4e4c-a752-bc941e1256a1,target:function:main/melee/it/kinds/itclimbersblizzard:itClimbersBlizzard_Reflected,,purpose,Handles the Blizzard item's reflected combat event by forwarding the item object to the shared item-reflection processor and returning that processor's result.,"The complete matched function is explicitly named as Blizzard's Reflected callback and directly returns it_80273030(gobj). A separate explicitly named Reflected callback calls the same helper, confirming that the callee provides shared reflected-item processing rather than Blizzard-specific logic.",0.98,2026-09-02T01:22:22.258Z,itClimbersBlizzard_Reflected,main/melee/it/kinds/itclimbersblizzard:itClimbersBlizzard_Reflected,main/melee/it/kinds/itclimbersblizzard,function,current,,,,rationale
fact:dd342191-fe8a-4a30-8c9d-391d8be539aa,target:function:main/melee/it/kinds/itlikelike:itLikelike_UnkMotion16_Coll,,state_behavior,"Within motion state 16, likelike.x38 selects collision mode: value 0 uses the delegated it_8026D6F4 path, while any nonzero value performs explicit collision preparation, ceiling resolution, position synchronization, and finalization. A detected ceiling contact updates Item.xC30 to the contacted ceiling's index.","The source contains an exact zero/nonzero guard and conditionally writes xC30 only when mpColl_8004C750 reports contact, establishing the state guard and its collision-side effect without requiring a speculative semantic name for x38.",0.98,2026-09-02T02:37:15.129Z,itLikelike_UnkMotion16_Coll,main/melee/it/kinds/itlikelike:itLikelike_UnkMotion16_Coll,main/melee/it/kinds/itlikelike,function,current,,,,rationale
