id,target_id,entity_id,type,value,rationale,confidence,updated_at,symbol,stable_key,unit,target_kind,target_status,entity_kind,locator,entity_status,shape,candidate,evidence_count,flags
fact:e16b62dd-9327-4a7a-a299-73a6329e97fa,target:function:main/melee/gr/gricemt:stageGObj8_GObjProc,,inferred_name,"A plausible semantic name is `stageGObj8_UpdateBackgroundScroll`, reflecting that this is object 8's process callback and that it advances the `icemt_bg` layer's Y translation with cyclic wrapping.","The current callback table identifies it as object 8's process, and the current body exclusively updates the vertically wrapping `icemt_bg` joint. The exact original token remains unrecovered, so this remains a moderate-confidence naming guess.",0.72,2026-09-04T20:00:42.276Z,stageGObj8_GObjProc,main/melee/gr/gricemt:stageGObj8_GObjProc,main/melee/gr/gricemt,function,current,,,,prose_or_other,,2,
fact:e1727860-901e-49e2-9205-b3c5d2230138,target:function:main/melee/it/itmaplib:it_80275BC8,,inferred_name,A plausible original-style name is `itMapInitReleaseCollision`.,"The function belongs to the shared item-map library and is called from common item-release setup. Its body initializes airborne CollData and performs an immediate collision pass relative to the releasing object. No recovered symbol, discussion, or archival source establishes the exact original spelling, so this is a cautious role-based guess.",0.62,2026-09-02T08:23:26.381Z,it_80275BC8,main/melee/it/itmaplib:it_80275BC8,main/melee/it/itmaplib,function,current,,,,prose_or_other,,2,
fact:e178b06a-d160-4aa1-8035-1b48cd20af45,target:function:main/sysdolphin/baselib/hsd_3915:hsd_80391E18,,inferred_name,Likely original-style name: `DrawGradientLine`.,"The current operation draws sequential differently colored intervals along one line and fits the unit's Draw-prefixed primitive family, although no surviving symbol verifies the wording.",0.7,2026-09-05T05:28:00.984Z,hsd_80391E18,main/sysdolphin/baselib/hsd_3915:hsd_80391E18,main/sysdolphin/baselib/hsd_3915,function,current,,,,prose_or_other,,1,
fact:e178b4e8-35a4-4693-85bf-a7087f938c6f,target:function:main/melee/pl/plbonuslib:pl_8004065C,,inferred_name,A plausible original-style name is `plBonusLib_IncrementDeathBonus`.,"At head, the function remains a fixed-decision increment wrapper called from common fighter-death cleanup. Because decision 0x78's display title remains unknown, the conservative subsystem-role name remains the best-supported guess.",0.64,2026-09-04T21:24:56.874Z,pl_8004065C,main/melee/pl/plbonuslib:pl_8004065C,main/melee/pl/plbonuslib,function,current,,,,prose_or_other,,2,
fact:e17c02ec-cabf-46d3-8f04-403da779e0fc,target:function:main/melee/lb/lbsnap:lbSnap_8001D3CC,,inferred_name,Likely `lbSnap_GetFreeFileCount`.,The head routine remains a pure getter for the selected slot record's `free_files` member and parallels the adjacent free-block accessor.,0.76,2026-09-04T23:42:02.324Z,lbSnap_8001D3CC,main/melee/lb/lbsnap:lbSnap_8001D3CC,main/melee/lb/lbsnap,function,current,,,,prose_or_other,,1,
fact:e17d0496-cce0-4f9b-a1bd-51cb167d95d3,target:function:main/melee/gm/gmtou_2:gm_8019E634,,inferred_name,A plausible original-style name is `gm_TouAlt_AdvanceAfterMatch`.,The function is a parameterless game-manager helper invoked only on the Results exit path leading to the alternate Tournament scene. Its central operation advances persistent participant ordering and reconstructs the next active-player set after a match; no preserved symbol establishes the original spelling.,0.74,2026-09-04T04:19:27.370Z,gm_8019E634,main/melee/gm/gmtou_2:gm_8019E634,main/melee/gm/gmtou_2,function,current,,,,prose_or_other,,2,
fact:e1929179-b3b8-46d0-a1a7-496b944268af,target:function:main/melee/gm/gm_186E:fn_80187714,,inferred_name,A plausible original name is `gm_Scene_IntroAllstar_Init`.,The function is invoked at the beginning of the All-Star intro's OnEnter callback and exclusively performs prerequisite subsystem initialization. No surviving symbol confirms the exact suffix.,0.74,2026-09-04T19:34:07.013Z,fn_80187714,main/melee/gm/gm_186E:fn_80187714,main/melee/gm/gm_186E,function,current,,,,prose_or_other,,2,
fact:e1957d3e-ea37-479b-9004-d184291d4de9,target:function:main/melee/ft/ftdemo:ftDemo_SetFacingDirection,,inferred_name,ftDemo_SetFacingDirection,"The current subsystem-prefixed name precisely describes the matched body: it belongs to ftdemo and sets Fighter.facing_dir while applying the corresponding visual rotation. This makes it a strong reconstruction of an original-style developer name, though it remains an inference rather than symbol-table ground truth.",0.94,2026-09-01T23:58:52.882Z,ftDemo_SetFacingDirection,main/melee/ft/ftdemo:ftDemo_SetFacingDirection,main/melee/ft/ftdemo,function,current,,,,bare_identifier,ftDemo_SetFacingDirection,2,equals_canonical_symbol
fact:e19ca05b-f576-448a-a364-efafe36b14c6,target:function:main/melee/gm/gmmain_lib:gmMainLib_8015D25C,,inferred_name,Likely `gmMainLib_SetAdventureClear`.,The routine is the setter paired with the Adventure local-flag and aggregate-mask queries and is invoked specifically by mode 22.,0.82,2026-09-05T15:20:51.691Z,gmMainLib_8015D25C,main/melee/gm/gmmain_lib:gmMainLib_8015D25C,main/melee/gm/gmmain_lib,function,current,,,,prose_or_other,,2,
fact:e19de859-53ad-4e0f-a6d0-66fcbc412f29,target:function:main/melee/gm/gmtou_1:fn_801985D4,,inferred_name,Plausible original-style name: `gmTournament_UpdateBracketResultAnchor`.,The current callback still drives an animated child whose visibility state and transform anchor a separately rendered companion overlay.,0.66,2026-09-04T19:45:57.131Z,fn_801985D4,main/melee/gm/gmtou_1:fn_801985D4,main/melee/gm/gmtou_1,function,current,,,,prose_or_other,,1,
fact:e1a94e0d-5f06-44b5-87f3-4a7c75b0afc1,target:function:main/melee/gr/grtpeach:grTPeach_80222B0C,,inferred_name,Likely `grTPeach_GObj1_Callback0`.,"The target is callback slot 0 in table row 1, and the indexed setup routine establishes that callback-row indices correspond directly to Ground object IDs. The exact operational analog `grBattle_GObj6_Callback0` supplies the recovered subsystem naming convention, making `grTPeach_GObj1_Callback0` the most plausible original-style name, though no original symbol directly confirms it.",0.91,2026-09-02T07:26:26.743Z,grTPeach_80222B0C,main/melee/gr/grtpeach:grTPeach_80222B0C,main/melee/gr/grtpeach,function,current,,,,prose_or_other,,3,
fact:e1b65a2d-2e6c-4f8d-9a24-a4d190a82f17,target:function:main/melee/it/kinds/itlinkarrow:it_802A8330,,inferred_name,Plausible original-style name: itLinkArrow_RemoveAuxModels.,"The entire function removes the two Link-arrow-owned auxiliary JObj hierarchies and clears their pointers, making RemoveAuxModels a conservative description of its demonstrated operation.",0.78,2026-09-04T20:46:21.854Z,it_802A8330,main/melee/it/kinds/itlinkarrow:it_802A8330,main/melee/it/kinds/itlinkarrow,function,current,,,,prose_or_other,,1,
fact:e1bf4af9-024f-4ce2-8c8d-1aadb1326817,target:function:main/melee/ft/kinds/ftKirby/ftkirbyspecialgamewatch:ftKb_SpecialNGw_8010D160,,inferred_name,Likely `ftKb_SpecialNGw_ItemCheckChefPanRemove`.,"The function is the Chef pan's owner-state removal predicate, and exact-shape article predicates use `ItemCheck...Remove` or `Check...Remove` naming.",0.84,2026-09-04T19:17:36.972Z,ftKb_SpecialNGw_8010D160,main/melee/ft/kinds/ftKirby/ftkirbyspecialgamewatch:ftKb_SpecialNGw_8010D160,main/melee/ft/kinds/ftKirby/ftkirbyspecialgamewatch,function,current,,,,prose_or_other,,3,
fact:e1c7a51b-7c37-4744-a5f6-5e9f90b121d6,target:function:main/melee/gm/gm_18A1:gm_8018A188,,inferred_name,gm_GetClassicStageScale0,The relocated function remains a pure GM accessor for the scale0_pct field of gmTraining_ClassicStages. Exact original spelling remains uncertain.,0.76,2026-09-05T00:23:59.280Z,gm_8018A188,main/melee/gm/gm_18A1:gm_8018A188,main/melee/gm/gm_18A1,function,current,,,,bare_identifier,gm_GetClassicStageScale0,2,
fact:e1ce22b6-e22a-4ff3-8501-0e510b6cf090,target:function:main/melee/it/itdrop:it_8026F53C,,inferred_name,A plausible recovered-style name is `itDrop_SetLaunchVelocity`.,The function's exclusive effect is preparing or accepting a launch vector and installing it on an item. Current Party Ball usage confirms that the name must encompass preserved caller-supplied vectors as well as generated launches.,0.76,2026-09-04T20:27:14.373Z,it_8026F53C,main/melee/it/itdrop:it_8026F53C,main/melee/it/itdrop,function,current,,,,prose_or_other,,2,
fact:e1d39f5e-d15c-4b77-9d86-82e6a131af70,target:function:main/melee/it/kinds/itlizardon:it_802CB8AC,,inferred_name,Likely `itLizardon_Logic5_Spawned`.,"The global Pokémon item registry places this function in the spawned-callback slot of the Lizardon entry. The surrounding registry order numbers Tosakinto through Matadogas as Logic0 through Logic4 and the immediately following Fire entry as Logic6, making Lizardon Logic5; named neighboring Pokémon callbacks use the `<actor>_LogicN_Spawned` convention.",0.97,2026-09-02T06:33:36.585Z,it_802CB8AC,main/melee/it/kinds/itlizardon:it_802CB8AC,main/melee/it/kinds/itlizardon,function,current,,,,prose_or_other,,4,
fact:e1d751b4-44a8-4a06-9701-c1a6c5a39e62,target:function:main/melee/it/kinds/itlinkarrow:it_802A9458,,inferred_name,A plausible original-style semantic name is itLinkarrow_Stuck_Setup.,"The routine initializes motion state 4 after valid terrain impact, while that state's callbacks retain the impact orientation and follow stage geometry. Setup distinguishes this entry helper from the state's Anim, Phys, and Coll callbacks.",0.83,2026-09-04T20:46:21.854Z,it_802A9458,main/melee/it/kinds/itlinkarrow:it_802A9458,main/melee/it/kinds/itlinkarrow,function,current,,,,prose_or_other,,2,
fact:e20413df-8386-426f-9d44-dd03db0f2013,target:function:main/melee/gr/grcastle:grCastle_801CD60C,,inferred_name,`grCastle_GObj4_Callback3` is the most plausible descriptive name.,"The current Castle table assigns the target to object 4's callback3 slot, and Battlefield preserves the corresponding `grBattle_GObjN_Callback3` convention.",0.84,2026-09-04T23:01:08.010Z,grCastle_801CD60C,main/melee/gr/grcastle:grCastle_801CD60C,main/melee/gr/grcastle,function,current,,,,prose_or_other,,2,
fact:e205e280-5bf0-499e-ac08-3de21c5d19fe,target:function:main/melee/ft/kinds/ftKirby/ftkirbyspecialgamewatch:ftKb_SpecialNGw_8010D188,,inferred_name,Likely `ftKb_GwSpecialN_Enter`.,"The function enters Kirby's grounded GwSpecialN state, and its exact original-character counterpart uses the `_Enter` suffix.",0.98,2026-09-04T19:17:36.972Z,ftKb_SpecialNGw_8010D188,main/melee/ft/kinds/ftKirby/ftkirbyspecialgamewatch:ftKb_SpecialNGw_8010D188,main/melee/ft/kinds/ftKirby/ftkirbyspecialgamewatch,function,current,,,,prose_or_other,,2,
fact:e215d029-6381-4dcd-9094-f099849194fa,target:function:main/melee/gr/grkongo:grKongo_801D844C,,inferred_name,`grKongo_OnCheckShadowRender`,"The current Kongo descriptor still places this function in `on_check_shadow_render`, and Shrine Route uses the recovered name `grShrineRoute_OnCheckShadowRender` in the corresponding descriptor position.",0.97,2026-09-04T20:04:56.237Z,grKongo_801D844C,main/melee/gr/grkongo:grKongo_801D844C,main/melee/gr/grkongo,function,current,,,,quoted_identifier,grKongo_OnCheckShadowRender,3,
fact:e21ea123-a380-479e-a8b0-5e6a423c0614,target:function:main/melee/ft/kinds/ftCommon/ftCo_ItemScopeRapid:fn_800D7C60,,inferred_name,ftCo_ItemScopeAirRapid_Enter,The function performs one-time initialization of the airborne ItemScopeRapid state and is paired with the immediately preceding grounded entry routine.,0.9,2026-09-04T19:08:49.682Z,fn_800D7C60,main/melee/ft/kinds/ftCommon/ftCo_ItemScopeRapid:fn_800D7C60,main/melee/ft/kinds/ftCommon/ftCo_ItemScopeRapid,function,current,,,,bare_identifier,ftCo_ItemScopeAirRapid_Enter,1,
fact:e22cf7ca-aa32-47e7-b4fb-6968cfe948b2,target:function:main/melee/gm/gmcamera:gmCamera_801A2D44,,inferred_name,`gmCamera_SavePrompt_OnUpdate`,"The current table still uses this function as mode 6's update callback, and its body still performs the save prompt's status polling, confirmation, cancellation, and selection movement.",0.68,2026-09-04T19:37:01.265Z,gmCamera_801A2D44,main/melee/gm/gmcamera:gmCamera_801A2D44,main/melee/gm/gmcamera,function,current,,,,quoted_identifier,gmCamera_SavePrompt_OnUpdate,2,
fact:e239537e-102e-4475-b640-a3369104e9d0,target:function:main/melee/vi/vi1101:fn_8031F56C,,inferred_name,vi1101_CameraCallback,"The function remains Vi1101's camera GX callback, and the same shadow-state-plus-vi_RunCamera shape in the neighboring vi0102 unit is named `vi0102_CameraCallback` and registered on its camera GObj.",0.97,2026-09-04T23:44:53.482Z,fn_8031F56C,main/melee/vi/vi1101:fn_8031F56C,main/melee/vi/vi1101,function,current,,,,bare_identifier,vi1101_CameraCallback,3,
fact:e239f4df-fc39-4cdb-9d6d-1c2b7b6de3ab,target:data:main/melee/it/kinds/itcapsule:.data,,inferred_name,A plausible original-style name is `itCapsule_StateTable`.,"At the current path, the address-named object remains an `ItemStateTable` array populated exclusively by Capsule callbacks, supporting the same semantic reconstruction.",0.78,2026-09-04T23:19:01.798Z,.data,main/melee/it/kinds/itcapsule:.data,main/melee/it/kinds/itcapsule,data,current,,,,prose_or_other,,1,
fact:e2481405-cf34-4e65-a7d1-f5c28c61bff3,target:function:main/melee/it/kinds/itzgshell:itZrshell_UnkMotion3_Anim,,inferred_name,Likely original-style semantic name: itZGShell_Thrown_Anim.,"The current named thrown lifecycle callback explicitly selects state 3, and the current state table assigns this target to state 3's animation slot, preserving the semantic basis for the inferred name.",0.9,2026-09-04T23:37:19.410Z,itZrshell_UnkMotion3_Anim,main/melee/it/kinds/itzgshell:itZrshell_UnkMotion3_Anim,main/melee/it/kinds/itzgshell,function,current,,,,prose_or_other,,2,
fact:e2560d31-2ab5-4f27-b624-82a6685cc9f2,target:function:main/melee/it/kinds/itmarumine:it_802D0C44,,inferred_name,`itMarumine_UnkMotion2_Enter`,"The helper explicitly requests Marumine state 2 and performs state-entry setup outside the `ItemStateTable`. The unit names that state's callbacks `itMarumine_UnkMotion2_Anim`, `itMarumine_UnkMotion2_Phys`, and `itMarumine_UnkMotion2_Coll`; the structurally analogous Mew helper has already been identified as a motion-state entry routine. The original symbol is not preserved, so this remains a convention-based inference.",0.84,2026-09-02T06:21:47.006Z,it_802D0C44,main/melee/it/kinds/itmarumine:it_802D0C44,main/melee/it/kinds/itmarumine,function,current,,,,quoted_identifier,itMarumine_UnkMotion2_Enter,2,
fact:e2622ea7-02e2-4f98-a588-f32f4329fb1e,target:data:main/melee/ft/ftmetal:.sdata,,inferred_name,"Likely has no developer-authored semantic name and corresponds to the anonymous `""""` literal used by the panic call.","The fully matched C expresses the value inline rather than as a named object, supporting interpretation of the section contents as compiler-owned literal storage. No attempt, pull-request discussion, Discord record, or code-graph reference preserves a distinct source-level symbol for address `0x804D3C90`.",0.87,2026-09-02T12:38:41.650Z,.sdata,main/melee/ft/ftmetal:.sdata,main/melee/ft/ftmetal,data,current,,,,prose_or_other,,1,
fact:e26277fd-1081-4e55-a554-1f16a0c5e373,target:function:main/melee/it/kinds/itkyasarinegg:it_2725_Logic28_HitShield,,inferred_name,Likely original-style name: `itKyasarinEgg_Logic28_HitShield`.,The recovered `HitShield` suffix and the current unit's neighboring `itKyasarinEgg_Logic28_` callbacks preserve the local naming evidence.,0.94,2026-09-04T23:22:26.773Z,it_2725_Logic28_HitShield,main/melee/it/kinds/itkyasarinegg:it_2725_Logic28_HitShield,main/melee/it/kinds/itkyasarinegg,function,current,,,,prose_or_other,,1,
fact:e267e636-ac72-459f-83c1-c546ced13b09,target:function:main/melee/gr/grgarden:grGarden_802031A0,,inferred_name,A plausible semantic name is `grGarden_Cranky_Callback3`.,"The current table labels the owning row as Cranky Kong, while the current callback layout and installer continue to call the fourth slot `callback3`.",0.82,2026-09-04T23:03:46.840Z,grGarden_802031A0,main/melee/gr/grgarden:grGarden_802031A0,main/melee/gr/grgarden,function,current,,,,prose_or_other,,2,
fact:e26abf4b-49c7-4e77-a711-d8bd7e8c83cd,target:function:main/melee/gr/grbigblueroute:grBigBlueRoute_8020BC68,,inferred_name,Likely `stageGObj31_OnInit`.,"The target occupies callback row 31's first member, and current neighboring stage code uses `stageGObj<ID>_OnInit` for functions in the same indexed initialization role.",0.9,2026-09-04T19:53:13.258Z,grBigBlueRoute_8020BC68,main/melee/gr/grbigblueroute:grBigBlueRoute_8020BC68,main/melee/gr/grbigblueroute,function,current,,,,prose_or_other,,2,
